기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00_06_매출_건수,시간대_06_11_매출_건수,시간대_11_14_매출_건수,시간대_14_17_매출_건수,시간대_17_21_매출_건수,시간대_21_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,위도,경도,lat,lon,중분류_매핑,300m내_경쟁_업종_수
20202,A,골목상권,3110158,중곡3동주민센터,2410386,1145292,1265094,293674,323515,389021,357052,417463,629660,724489,479307,240902,241157,376535,347996,341502,340838,339998,338607,340219,348934,360288,HL,상권축소,94,44,92,49,6919,3438,3481,745,1038,1066,1037,1268,1765,389,510,584,511,641,803,356,528,482,526,627,962,3599,0,3599,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,457,291,166,0,54,112,125,104,62,0,29,80,74,65,43,0,25,32,51,39,19,CS100010,커피-음료,8,11,0,0,0,0,3,58428534,5568,38631276,19797258,5558294,8693645,10958017,7818970,5602350,9192556,10604702,9702017,5382429,9964995,12336818,14680058,6362217,33941099,24425731,366829,8858294,9190664,9623193,22842745,7485104,3847,1721,792,708,879,763,705,818,903,79,1021,1386,1544,1286,252,2310,3252,48,1419,1245,1026,1267,558,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,비알코올,10
20203,A,골목상권,3110158,중곡3동주민센터,2399745,1139976,1259770,290339,317919,389261,358330,411856,632043,732351,481137,237991,237182,367570,343514,339966,337298,341170,338584,337980,348263,356484,HL,상권축소,95,44,93,49,6919,3438,3481,745,1038,1066,1037,1268,1765,389,510,584,511,641,803,356,528,482,526,627,962,3599,0,3599,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,457,291,166,0,54,112,125,104,62,0,29,80,74,65,43,0,25,32,51,39,19,CS100001,한식음식점,34,37,5,2,8,3,3,725114980,27144,512802824,212312156,93346260,111084454,88326670,86317019,133728421,122634481,89677675,68357082,15306106,156818738,66370617,277914082,140348355,444967168,227438814,3041962,100615682,122313679,141736704,192641008,112056950,19914,7230,3586,3956,4060,3907,4405,4294,2936,2322,952,6689,2896,10091,4194,16761,9638,208,4551,5392,4601,7287,4360,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,한식,44
20203,A,골목상권,3110158,중곡3동주민센터,2399745,1139976,1259770,290339,317919,389261,358330,411856,632043,732351,481137,237991,237182,367570,343514,339966,337298,341170,338584,337980,348263,356484,HL,상권축소,95,44,93,49,6919,3438,3481,745,1038,1066,1037,1268,1765,389,510,584,511,641,803,356,528,482,526,627,962,3599,0,3599,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,457,291,166,0,54,112,125,104,62,0,29,80,74,65,43,0,25,32,51,39,19,CS100002,중식음식점,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,중식,3
20203,A,골목상권,3110158,중곡3동주민센터,2399745,1139976,1259770,290339,317919,389261,358330,411856,632043,732351,481137,237991,237182,367570,343514,339966,337298,341170,338584,337980,348263,356484,HL,상권축소,95,44,93,49,6919,3438,3481,745,1038,1066,1037,1268,1765,389,510,584,511,641,803,356,528,482,526,627,962,3599,0,3599,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,457,291,166,0,54,112,125,104,62,0,29,80,74,65,43,0,25,32,51,39,19,CS100010,커피-음료,8,11,0,0,0,0,3,48314515,4211,35378965,12935550,5942226,5043894,6774123,8147708,9471014,8511898,4423652,4067268,4074904,7165319,9464166,15713988,7828870,30049561,18264954,406166,7874717,7399174,8180615,17742911,6710932,3046,1165,486,618,657,675,610,647,518,40,661,1022,1129,1085,274,1907,2304,48,1074,1093,696,850,450,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,비알코올,10
20204,A,골목상권,3110158,중곡3동주민센터,2351366,1128009,1223358,280101,301997,380807,363814,403988,620660,718217,468689,232140,232457,361896,337968,332458,328953,331255,331636,333271,342324,351470,HL,상권축소,94,44,93,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100001,한식음식점,34,37,0,0,0,0,3,642572893,24972,456289268,186283625,68449908,97400165,89775363,96809084,103854748,112823438,73460187,38187089,12992993,139942170,61505794,290373831,99571016,387740382,192073787,4137850,80396728,110078749,109225184,179942560,96033105,18485,6487,3259,3965,3556,3756,3949,3997,2490,1228,859,7055,3151,9508,3171,15458,8382,255,3520,4944,4495,6790,3832,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,한식,44
20204,A,골목상권,3110158,중곡3동주민센터,2351366,1128009,1223358,280101,301997,380807,363814,403988,620660,718217,468689,232140,232457,361896,337968,332458,328953,331255,331636,333271,342324,351470,HL,상권축소,94,44,93,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100002,중식음식점,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,중식,3
20204,A,골목상권,3110158,중곡3동주민센터,2351366,1128009,1223358,280101,301997,380807,363814,403988,620660,718217,468689,232140,232457,361896,337968,332458,328953,331255,331636,333271,342324,351470,HL,상권축소,94,44,93,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100010,커피-음료,8,10,0,0,10,1,2,35952767,3182,24148556,11804211,3640089,3955469,5465637,4997375,6089986,7915515,3888696,8334279,4456624,6124422,7298826,7540399,2198217,22710590,13242177,76565,7086853,6526157,4538509,9604209,8120474,2276,906,420,453,452,519,432,500,406,59,678,867,878,570,130,1471,1711,18,1127,735,471,459,372,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,비알코올,10
20211,A,골목상권,3110158,중곡3동주민센터,2295836,1111901,1183935,277635,296022,373587,356734,394505,597352,703461,447225,226597,227879,356729,333945,325450,321637,322140,323697,324987,335194,342732,HL,상권축소,95,45,94,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100001,한식음식점,34,37,3,1,3,1,3,627347489,24191,436601522,190745967,79677478,93838949,92229766,77863531,92991798,114526032,76219935,2331190,6213307,140510379,75801920,319130926,83359767,391480792,202023898,850123,74531042,113451033,119584732,167070011,118017754,17746,6445,3552,3724,3778,3337,3355,3906,2539,67,525,7065,3476,10740,2318,15422,8108,97,3281,4665,4557,6506,4421,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,한식,44
20211,A,골목상권,3110158,중곡3동주민센터,2295836,1111901,1183935,277635,296022,373587,356734,394505,597352,703461,447225,226597,227879,356729,333945,325450,321637,322140,323697,324987,335194,342732,HL,상권축소,95,45,94,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100002,중식음식점,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,중식,3
20211,A,골목상권,3110158,중곡3동주민센터,2295836,1111901,1183935,277635,296022,373587,356734,394505,597352,703461,447225,226597,227879,356729,333945,325450,321637,322140,323697,324987,335194,342732,HL,상권축소,95,45,94,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100010,커피-음료,8,10,0,0,0,0,2,38106416,4479,23479040,14627376,3812850,5048060,4953688,4592734,5071708,7061168,7566208,0,3872572,7988479,14100172,9921340,2223853,20758225,17348191,213259,7671787,7376462,6604434,12549975,3690499,3131,1348,494,732,660,552,693,714,634,0,573,1191,1405,1209,101,2005,2474,40,1330,1248,804,713,344,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,비알코올,10
20212,A,골목상권,3110158,중곡3동주민센터,2099345,1023762,1075583,248455,276912,340881,326227,368021,538848,650263,402869,202023,206080,328428,309684,296204,294239,299963,294127,293465,306701,314643,HL,상권축소,97,45,95,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100001,한식음식점,34,37,0,0,0,0,3,849208775,30380,613001346,236207429,122020245,113863432,123931377,108305771,144880521,133075011,103132418,1768526,11251719,203688905,84199102,412211422,136089101,516709755,245027242,2060672,94802615,133779185,146959544,222371121,161763855,23062,7318,4338,4677,4743,4347,4957,4204,3114,79,536,9555,4091,12564,3555,18681,10043,119,4228,5405,5183,7801,5984,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,한식,44
20212,A,골목상권,3110158,중곡3동주민센터,2099345,1023762,1075583,248455,276912,340881,326227,368021,538848,650263,402869,202023,206080,328428,309684,296204,294239,299963,294127,293465,306701,314643,HL,상권축소,97,45,95,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100002,중식음식점,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,중식,3
20212,A,골목상권,3110158,중곡3동주민센터,2099345,1023762,1075583,248455,276912,340881,326227,368021,538848,650263,402869,202023,206080,328428,309684,296204,294239,299963,294127,293465,306701,314643,HL,상권축소,97,45,95,49,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100010,커피-음료,8,10,0,0,0,0,2,41705729,5091,24843405,16862324,4676239,4736007,3455110,6101086,5874963,8008905,8853419,0,4946598,9232830,10311927,13113939,4100435,25266097,16439632,324709,9208025,6967708,4611768,13600731,6992788,3670,1421,685,773,583,769,860,752,669,0,951,1294,1303,1368,175,2649,2442,84,1806,1001,660,895,645,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,비알코올,10
20213,A,골목상권,3110158,중곡3동주민센터,2500080,1202571,1297510,309235,329571,413280,376341,441248,630407,764973,479491,244354,247496,394592,369174,355464,347333,356706,351974,355694,366064,366846,HL,상권축소,98,45,96,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100001,한식음식점,35,38,5,2,3,1,3,781201034,32142,565437920,215763114,78556485,130687550,132261897,112568679,111363309,130338488,85424626,1037807,10746136,228462194,79547181,368265686,93142030,448267588,260741965,2486856,94574400,133423192,127483149,210834197,140207761,24326,7816,4272,4919,4743,5093,5299,5066,2750,92,849,10447,4020,13809,2925,19161,11507,120,4820,6171,5536,8135,5886,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,한식,44
20213,A,골목상권,3110158,중곡3동주민센터,2500080,1202571,1297510,309235,329571,413280,376341,441248,630407,764973,479491,244354,247496,394592,369174,355464,347333,356706,351974,355694,366064,366846,HL,상권축소,98,45,96,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100002,중식음식점,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,중식,3
20213,A,골목상권,3110158,중곡3동주민센터,2500080,1202571,1297510,309235,329571,413280,376341,441248,630407,764973,479491,244354,247496,394592,369174,355464,347333,356706,351974,355694,366064,366846,HL,상권축소,98,45,96,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,519,340,179,0,54,126,150,123,66,0,30,94,89,81,46,0,24,32,61,42,20,CS100010,커피-음료,9,12,17,2,0,0,3,80390113,13381,52036906,28353207,11572508,11578800,9013489,9541739,10330370,14789960,13563247,0,11200175,20878157,22625965,21641033,4044783,38937466,41452647,595083,20325760,21459810,14524880,16016847,7467733,9300,4081,1974,1736,1786,1868,1936,2109,1972,0,2338,3553,3754,3550,186,6068,7313,130,4294,4001,2377,1724,855,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,비알코올,10
20214,A,골목상권,3110158,중곡3동주민센터,2649907,1274855,1375051,326973,344507,440703,401129,466123,670473,826130,506514,253895,257945,414107,391314,378657,371643,371777,371445,373513,387914,394957,HL,상권축소,98,45,96,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,465,308,157,0,45,116,138,107,59,0,25,87,84,71,41,0,20,29,54,36,18,CS100001,한식음식점,36,39,3,1,0,0,3,931654486,35083,667868783,263785703,102879707,115264691,188378384,117564382,143781619,148163052,115622651,8741950,19445258,264890007,99329255,412118709,127129307,486848432,307875987,1641053,111923048,153665099,129070374,218008326,180416520,27029,8054,5123,5622,5123,5241,5920,5092,2962,343,826,11874,4975,13752,3313,20081,13568,181,5089,7015,6352,8425,6586,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,한식,44
20214,A,골목상권,3110158,중곡3동주민센터,2649907,1274855,1375051,326973,344507,440703,401129,466123,670473,826130,506514,253895,257945,414107,391314,378657,371643,371777,371445,373513,387914,394957,HL,상권축소,98,45,96,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,465,308,157,0,45,116,138,107,59,0,25,87,84,71,41,0,20,29,54,36,18,CS100002,중식음식점,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,중식,3
20214,A,골목상권,3110158,중곡3동주민센터,2649907,1274855,1375051,326973,344507,440703,401129,466123,670473,826130,506514,253895,257945,414107,391314,378657,371643,371777,371445,373513,387914,394957,HL,상권축소,98,45,96,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,465,308,157,0,45,116,138,107,59,0,25,87,84,71,41,0,20,29,54,36,18,CS100010,커피-음료,7,10,0,0,20,2,3,74585366,12424,48217811,26367555,9485536,9048482,9472137,9595633,10616023,14040776,12326779,0,11958298,20204909,20270398,19730590,2421171,38440584,34561229,752574,20800479,18604780,10915724,13911848,8016408,8643,3781,1884,1573,1667,1609,1910,1980,1801,0,2290,3668,3414,2885,167,6007,6358,153,4383,3671,1877,1430,852,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,비알코올,10
20221,A,골목상권,3110158,중곡3동주민센터,2708025,1302160,1405865,332234,352276,452017,421110,472467,677923,835998,521667,264811,267398,421285,396869,380405,382011,383189,378870,380764,398719,404068,HL,상권축소,99,45,97,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,465,308,157,0,45,116,138,107,59,0,25,87,84,71,41,0,20,29,54,36,18,CS100001,한식음식점,35,38,0,0,3,1,3,884851057,32692,656278404,228572653,115429621,124627985,135160939,157425099,123634760,135986088,92586565,17225347,24659616,266671748,95821545,377640912,102831889,495932819,272505552,1945730,87993207,120034529,124951371,248223967,185289565,25265,7427,4380,4846,5243,5573,5223,4864,2563,177,775,13338,4611,11575,2216,19624,11682,82,3656,5812,5533,8580,7636,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,한식,44
20221,A,골목상권,3110158,중곡3동주민센터,2708025,1302160,1405865,332234,352276,452017,421110,472467,677923,835998,521667,264811,267398,421285,396869,380405,382011,383189,378870,380764,398719,404068,HL,상권축소,99,45,97,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,465,308,157,0,45,116,138,107,59,0,25,87,84,71,41,0,20,29,54,36,18,CS100002,중식음식점,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,중식,3
20221,A,골목상권,3110158,중곡3동주민센터,2708025,1302160,1405865,332234,352276,452017,421110,472467,677923,835998,521667,264811,267398,421285,396869,380405,382011,383189,378870,380764,398719,404068,HL,상권축소,99,45,97,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,465,308,157,0,45,116,138,107,59,0,25,87,84,71,41,0,20,29,54,36,18,CS100010,커피-음료,8,11,9,1,0,0,3,71128583,13349,47530854,23597729,7411210,10359054,10311221,9544944,9904425,13818098,9779631,0,10878773,20921342,21233586,17701651,393231,33468334,36855965,480416,18207999,21960810,13357905,11346753,4970416,9294,4055,1572,1991,2001,1857,1873,2245,1810,0,2375,3945,3816,3154,59,6425,6838,94,3952,4186,2368,1920,743,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,비알코올,10
20222,A,골목상권,3110158,중곡3동주민센터,2594629,1235159,1359469,296732,338695,436566,396873,461152,664610,818489,497003,242218,247857,402182,386881,369748,362377,363682,362842,361868,381755,392355,HL,상권축소,101,46,98,50,6729,3352,3377,651,1043,1054,958,1201,1822,355,494,573,488,609,833,296,549,481,470,592,989,3649,0,3649,2363691,5,2796479673,821899251,323827402,195810718,403357077,417952063,91050171,88685027,341892298,112005666,465,308,157,0,45,116,138,107,59,0,25,87,84,71,41,0,20,29,54,36,18,CS100001,한식음식점,34,37,0,0,3,1,3,1178162423,39898,819922036,358240387,149719966,165616395,158440041,152141216,194004418,246763296,111477091,32157636,70312685,296562233,97453217,477210401,204466251,690966471,351312229,2112489,131566760,195877941,180242968,315816899,216661646,30569,9329,5576,6652,6136,5866,6339,6366,2963,695,1082,15101,4686,13346,4988,24639,13738,111,4645,7537,6900,10568,8610,207154,452135,11215,광진구,11215760,중곡3동,166799,37.568726491,127.08097859,37.568726491,127.08097859,한식,44
