bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat
MA010120220813339323,커피340,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,340,19,서울특별시 광진구 광장동 340-19,1.12154E+11,서울특별시 광진구 아차산로78가길,52,,1.12151E+24,스타빌,서울특별시 광진구 아차산로78가길 52,143811,4969,,,,127.10806997,37.548126034
MA010120220813425346,파오파오차,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,57,55,서울특별시 광진구 구의동 57-55,1.12153E+11,서울특별시 광진구 자양로,278,,1.12151E+24,,서울특별시 광진구 자양로 278,143818,4962,,,,127.0914721,37.550608793
MA010120220813406400,인덱스컴퍼니,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,17,1,서울특별시 광진구 자양동 17-1,1.12153E+11,서울특별시 광진구 아차산로,200,,1.12151E+24,,서울특별시 광진구 아차산로 200,143841,5071,,3,,127.06567319,37.541057352
MA010120220813367694,보통의삶,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,239,5,서울특별시 광진구 중곡동 239-5,1.12154E+11,서울특별시 광진구 긴고랑로7길,5,,1.12151E+24,,서울특별시 광진구 긴고랑로7길 5,143903,4912,,,,127.07912826,37.563745239
MA010120220813512133,신양,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,553,264,서울특별시 광진구 자양동 553-264,1.12153E+11,서울특별시 광진구 능동로,31,,1.12151E+24,,서울특별시 광진구 능동로 31,143862,5085,,1,,127.06773773,37.534280664
MA010120220813509130,세컨플로어온더가라지,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,35,56,서울특별시 광진구 화양동 35-56,1.12154E+11,서울특별시 광진구 동일로26길,52,,1.12151E+24,,서울특별시 광진구 동일로26길 52,143916,5015,,2,,127.06867495,37.544596572
MA010120220813504398,이디야자양우성점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215830,자양2동,1121510500,자양동,1.12151E+18,1,대지,608,21,서울특별시 광진구 자양동 608-21,1.12153E+11,서울특별시 광진구 자양번영로,34,,1.12151E+24,제이원하이텔,서울특별시 광진구 자양번영로 34,143865,5098,,1,,127.07582574,37.532698997
MA010120220813500100,커피베이,아차산역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,93,4,서울특별시 광진구 중곡동 93-4,1.12153E+11,서울특별시 광진구 용마산로,4,,1.12151E+24,,서울특별시 광진구 용마산로 4,143888,4953,,1,,127.08872623,37.55403468
MA010120220813467744,탐앤탐스군자역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215780,능동,1121510200,능동,1.12151E+18,1,대지,279,3,서울특별시 광진구 능동 279-3,1.12153E+11,서울특별시 광진구 능동로,296,,1.12151E+24,호안빌딩,서울특별시 광진구 능동로 296,143847,4985,,2,,127.07923328,37.556032637
MA010120220813548357,커피아일리시,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,38,2,서울특별시 광진구 중곡동 38-2,1.12154E+11,서울특별시 광진구 용마산로21길,64,,1.12151E+24,,서울특별시 광진구 용마산로21길 64,143885,4937,,1,,127.08486484,37.562029362
MA010120220813441479,해머스미스커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,4,20,서울특별시 광진구 화양동 4-20,1.12153E+11,서울특별시 광진구 능동로,110,,1.12151E+24,스타시티영존빌딩,서울특별시 광진구 능동로 110,143914,5030,,1,,127.07140959,37.540657582
MA010120220813453187,뚠뚠커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215830,자양2동,1121510500,자양동,1.12151E+18,1,대지,646,46,서울특별시 광진구 자양동 646-46,1.12154E+11,서울특별시 광진구 뚝섬로52마길,49,,1.12151E+24,,서울특별시 광진구 뚝섬로52마길 49,143872,5101,,1,,127.08119558,37.528776072
MA010120220813620410,사이이커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,24,5,서울특별시 광진구 자양동 24-5,1.12154E+11,서울특별시 광진구 동일로18길,11,,1.12151E+24,우리빌딩,서울특별시 광진구 동일로18길 11,143842,5071,,1,,127.06356772,37.540058394
MA010120220813560123,아멜라떼,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,257,104,서울특별시 광진구 구의동 257-104,1.12154E+11,서울특별시 광진구 아차산로55길,29,,1.12151E+24,명칭없음,서울특별시 광진구 아차산로55길 29,143828,5042,,1,,127.08637718,37.538674393
MA010120220813581545,와이낫,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,504,2,서울특별시 광진구 화양동 504-2,1.12154E+11,서울특별시 광진구 능동로16길,51,,1.12151E+24,,서울특별시 광진구 능동로16길 51,143926,5021,,,,127.07583854,37.545340018
MA010120220813594334,로스티드바이s,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,132,69,서울특별시 광진구 화양동 132-69,1.12153E+11,서울특별시 광진구 군자로,44,,1.12151E+24,,서울특별시 광진구 군자로 44,143915,5009,,1,,127.07036327,37.547019265
MA010120220813676655,라운드브릭,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,287,1,서울특별시 광진구 광장동 287-1,1.12153E+11,서울특별시 광진구 광장로,67,,1.12151E+24,라드빌,서울특별시 광진구 광장로 67,143806,4967,,1,,127.10459514,37.547588564
MA010120220813660104,퍼센시아커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,111,12,서울특별시 광진구 화양동 111-12,1.12153E+11,서울특별시 광진구 능동로,172,,1.12151E+24,빌리브인테라스,서울특별시 광진구 능동로 172,143915,5021,,1,,127.07398339,37.545989914
MA010120220813633552,브렛서울,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,527,,서울특별시 광진구 화양동 527,1.12153E+11,서울특별시 광진구 광나루로,410,,1.12151E+24,케이씨씨파크타운,서울특별시 광진구 광나루로 410,143926,5021,,1,,127.07501372,37.546574913
MA010120220813703622,시드누아,중곡점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,111,2,서울특별시 광진구 중곡동 111-2,1.12154E+11,서울특별시 광진구 천호대로127길,44,,1.12151E+24,,서울특별시 광진구 천호대로127길 44,143889,4952,,,,127.09108063,37.554393287
MA010120220813716384,모모랑라이더카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,610,9,서울특별시 광진구 중곡동 610-9,1.12153E+11,서울특별시 광진구 동일로,341,,1.12151E+24,,서울특별시 광진구 동일로 341,143911,4900,,1,,127.07459862,37.561531737
MA010120220813690638,레스트인무드,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,64,1,서울특별시 광진구 구의동 64-1,1.12154E+11,서울특별시 광진구 천호대로134길,31,,1.12151E+24,,서울특별시 광진구 천호대로134길 31,143818,4975,,1,,127.08976022,37.548042262
MA010120220813764480,이디야커피건대스타시티점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215840,자양3동,1121510500,자양동,1.12151E+18,1,대지,227,7,서울특별시 광진구 자양동 227-7,1.12153E+11,서울특별시 광진구 아차산로,272,,1.12151E+24,더샵스타시티,서울특별시 광진구 아차산로 272,143730,5065,,,,127.07300297,37.538557278
MA010120220813786262,데이롱카페건대,후문점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,111,12,서울특별시 광진구 화양동 111-12,1.12153E+11,서울특별시 광진구 능동로,172,,1.12151E+24,빌리브인테라스,서울특별시 광진구 능동로 172,143915,5021,,1,,127.07398339,37.545989914
MA010120220813741830,아띠랑,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,163,26,서울특별시 광진구 중곡동 163-26,1.12154E+11,서울특별시 광진구 긴고랑로14길,25,,1.12151E+24,,서울특별시 광진구 긴고랑로14길 25,143899,4914,,,,127.08114041,37.561383263
MA010120220813770820,티엔티에프,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215840,자양3동,1121510500,자양동,1.12151E+18,1,대지,589,20,서울특별시 광진구 자양동 589-20,1.12154E+11,서울특별시 광진구 자양강변길,277,,1.12151E+24,,서울특별시 광진구 자양강변길 277,143864,5095,,1,,127.07385444,37.529979222
MA010120220813732306,빽다방중곡,시장점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,192,5,서울특별시 광진구 중곡동 192-5,1.12153E+11,서울특별시 광진구 면목로,145,,1.12151E+24,,서울특별시 광진구 면목로 145,143901,4907,,1,,127.0813157,37.566455751
MA010120220813762352,컴포즈커피자양신양초교점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215840,자양3동,1121510500,자양동,1.12151E+18,1,대지,507,4,서울특별시 광진구 자양동 507-4,1.12153E+11,서울특별시 광진구 뚝섬로,533,,1.12151E+24,,서울특별시 광진구 뚝섬로 533,143861,5070,,1,,127.06953751,37.535171609
MA010120220813857233,드릭스커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,173,3,서울특별시 광진구 중곡동 173-3,1.12153E+11,서울특별시 광진구 면목로,155,,1.12151E+24,삼영빌딩,서울특별시 광진구 면목로 155,143900,4906,,1,,127.08181465,37.567293332
MA010120220813864709,클렌치커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,653,34,서울특별시 광진구 자양동 653-34,1.12153E+11,서울특별시 광진구 뚝섬로,655,,1.12151E+24,,서울특별시 광진구 뚝섬로 655,143867,5060,,1,,127.08231869,37.531586418
MA010120220813853909,그래그릭,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,161,41,서울특별시 광진구 중곡동 161-41,1.12153E+11,서울특별시 광진구 능동로,324,1,1.12151E+24,,서울특별시 광진구 능동로 324-1,143898,4928,,1,,127.08046957,37.558536573
MA010120220813878622,골든라이언,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,16,37,서울특별시 광진구 화양동 16-37,1.12154E+11,서울특별시 광진구 능동로13길,74,,1.12151E+24,,서울특별시 광진구 능동로13길 74,143915,5012,,1,,127.06913922,37.544947691
MA010120220813899849,에이요커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,230,,서울특별시 광진구 군자동 230,1.12154E+11,서울특별시 광진구 능동로25길,15,,1.12151E+24,,서울특별시 광진구 능동로25길 15,143837,4998,,1,,127.07617433,37.552845118
MA010120220813900100,우주곰커피제이엠에프,,I2,음식,I212,비알코올 ,I21201,카페,I56191,제과점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,39,서울특별시 광진구 화양동 8-39,1.12154E+11,서울특별시 광진구 아차산로31길,20,6,1.12151E+24,,서울특별시 광진구 아차산로31길 20-6,143914,5017,,1,,127.06990566,37.541703642
MA010120220813898987,델티,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,220,28,서울특별시 광진구 중곡동 220-28,1.12154E+11,서울특별시 광진구 능동로49길,18,,1.12151E+24,,서울특별시 광진구 능동로49길 18,143900,4908,,1,,127.08232109,37.564644052
MA010120220813959022,바풍슬라임카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,42,21,서울특별시 광진구 화양동 42-21,1.12154E+11,서울특별시 광진구 아차산로21길,15,,1.12151E+24,이화음악학원,서울특별시 광진구 아차산로21길 15,143917,5020,,2,,127.06505231,37.542733555
MA010120220813970648,공간책바람협동조합,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,611,,서울특별시 광진구 구의동 611,1.12154E+11,서울특별시 광진구 광나루로56길,34,,1.12151E+24,구의현대2단지,서울특별시 광진구 광나루로56길 34,143760,5118,,4,,127.0966277,37.538143871
MA010120220814037429,이디야커피동서울,터미널점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,547,,서울특별시 광진구 구의동 547,1.12154E+11,서울특별시 광진구 강변역로4길,34,,1.12151E+24,강변현대하이엘,서울특별시 광진구 강변역로4길 34,143706,5116,,,,127.09224399,37.534155945
MA010120220813994075,카페메종,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215780,능동,1121510200,능동,1.12151E+18,1,대지,18,,서울특별시 광진구 능동 18,1.12153E+11,서울특별시 광진구 능동로,216,,1.12151E+24,꿈마루,서울특별시 광진구 능동로 216,143847,4991,,1,,127.07877635,37.552005483
MA010120220814005808,커피홀광진군자점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,353,,서울특별시 광진구 군자동 353,1.12154E+11,서울특별시 광진구 동일로34길,10,,1.12151E+24,라임클래식1차,서울특별시 광진구 동일로34길 10,143840,5003,,1,,127.06914381,37.549921201
